,speakerid,lastname,congress_num,state,chamber,Mean_Republican_Logit_TF,Median_Republican_Logit_TF,Mean_Republican_Logit_Count,Median_Republican_Logit_Count,Mean_Republican_MNB_TF,Median_Republican_MNB_TF,Mean_Republican_MNB_Count,Median_Republican_MNB_Count,ideology,Mean_Republican_LSTM,Median_Republican_LSTM
269,113119980,johnson,113,TX,H,0.6574469607825317,0.6869309812189539,0.684276846577025,0.7316784048839744,0.484656624575587,0.4803386576317047,0.5829448417739999,0.7003571698575093,0.49411767568806897,0.448764,0.46125376
270,113119990,jones,113,NC,H,0.515017147600714,0.4511478063761898,0.5433525467084027,0.4777320575384704,0.4638349315182329,0.44864433099460044,0.5053935529174809,0.5551074925537942,0.789051700082773,0.42339864,0.36183786
271,113120000,jordan,113,OH,H,0.5839280765786722,0.6606441332874496,0.5509368805202702,0.646702564467509,0.49353816248387467,0.4753867644371151,0.5784257516580539,0.7107743696284159,0.777531200255819,0.37800756,0.46285427
272,113120010,kaptur,113,OH,H,0.3615822085621307,0.3526042737745172,0.331842271154225,0.30934833168040093,0.3793032075962895,0.39083378840860483,0.2735743934693598,0.105165824635258,0.27935344281325647,0.48067048,0.467165
273,113120020,keating,113,MA,H,0.35238101339022904,0.31901295610738223,0.36980004829065893,0.2913515542284928,0.3750285529034667,0.3877872882171345,0.25310424911744595,0.09873604988204851,0.31495269255910996,0.4305224,0.34738925
274,113120030,kelly,113,PA,H,0.569661833983425,0.548471552476464,0.5864249277097473,0.5691714992668975,0.4727756203115433,0.47256334808769324,0.6081958523542804,0.6966183787930964,0.776681715119462,0.43847233,0.42982888
275,113120040,kind,113,WI,H,0.47525481397577074,0.4829135868501806,0.5395350113537289,0.5411556385184778,0.4506722762933889,0.4422966713672708,0.558307834304654,0.46287997382925405,0.4501825891220505,0.4558562,0.41696763
276,113120050,king,113,NY,H,0.5202096547017013,0.4835521738362416,0.4490347256930987,0.362652441097465,0.41882430914565844,0.42641995495486995,0.2514643276091339,0.1475748682211446,0.55151520321237,0.55210215,0.5149298
277,113120060,king,113,IA,H,0.5787168883734233,0.5825589303636876,0.5649443562090805,0.5916014149344136,0.4837330341336387,0.481939163995878,0.7051349654838965,0.8050594445699477,0.7775818194297475,0.48563296,0.4779915
278,113120070,kinzinger,113,IL,H,0.5650685657832419,0.506976774463441,0.5462708429292928,0.4895533032231203,0.4704244365965231,0.46732907818570424,0.5654781034031573,0.5698319754907124,0.7372770753700064,0.5433918,0.47049722
279,113120081,kirk,113,IL,S,0.4636777290234263,0.510559581530168,0.5818052102572298,0.6736002252248661,0.36925935660639375,0.363044144484408,0.35588005751573826,0.11120315922077018,0.5754393547687635,0.4089812,0.37680247
280,113120090,kline,113,MN,H,0.5664770618365492,0.5661285070463692,0.5861884944325384,0.5261765872005756,0.45858335094713326,0.4634313466161414,0.5213086393916176,0.5393259061700005,0.815856472961972,0.45890522,0.4454679
281,113120100,labrador,113,ID,H,0.6562907088343511,0.7124174744042525,0.7611520044443846,0.7995096015779544,0.5109490470871039,0.5101052354927187,0.8066221549137422,0.9495718889800274,0.71222386085206,0.45774686,0.42637286
282,113120110,lamborn,113,CO,H,0.5580641855748798,0.5674597806904679,0.6053906143810738,0.6040005742639045,0.4595139855872104,0.45908626391392154,0.5459670453063704,0.5936184600860869,0.8292289115528515,0.43744498,0.4357071
283,113120120,lance,113,NJ,H,0.4970974745105837,0.47915256234435133,0.49706142075683246,0.4541489528046575,0.39219057550459036,0.39621994313851905,0.34412037465145184,0.12103316176251494,0.672186955992681,0.4693962,0.46422532
284,113120130,langevin,113,RI,H,0.33331296023010243,0.3172510049900346,0.3606672812631518,0.34091154587786787,0.3277390047076127,0.3288753106683831,0.1498313879717062,0.0016740111537787011,0.263950496676855,0.49917525,0.5111636
285,113120140,lankford,113,OK,H,0.5791274098917357,0.5751180280048264,0.5837088942414663,0.568188295188687,0.49060352394574736,0.4929867281238832,0.6629911047407525,0.796425954424584,0.7889308289392415,0.5070067,0.48368284
286,113120150,larsen,113,WA,H,0.37959095914669105,0.42379479960298605,0.4260762253181911,0.43209678193975526,0.3968930611384586,0.4312914013420047,0.3507142205513657,0.3408636649490784,0.324282993685495,0.3921876,0.40181413
287,113120160,larson,113,CT,H,0.3809619239041453,0.3602178176606472,0.36206324260665523,0.34005373326988547,0.35856970333945604,0.35478038947114815,0.13249783061657872,0.0644660180855259,0.3803639918259105,0.45030105,0.40574107
288,113120170,latta,113,OH,H,0.5596189639866532,0.5569065594779308,0.6161683779676282,0.636413067540951,0.45689790478681774,0.46662517360022104,0.5838961755326985,0.6348789562187515,0.8674896531728635,0.41505298,0.4039452
289,113120181,leahy,113,VT,S,0.3667265654036222,0.34661581318355933,0.3364708721990488,0.33722732405277434,0.38778643514034095,0.38614736476144035,0.3257945134186775,0.18807258193465473,0.12913789428164002,0.42874703,0.4342606
290,113120190,lee,113,CA,H,0.32289107958846414,0.3220227694210373,0.31133244065329513,0.29451388988075833,0.3583917474503721,0.3649163860261434,0.22248828259735376,0.030744061962237085,0.0,0.4603942,0.46744913
291,113120201,lee,113,UT,S,0.5026078095213901,0.48978177213189295,0.5071228237039149,0.5242329016910982,0.48692049700880924,0.49076506083089466,0.6942825980212376,0.8436518243762599,0.8585532792162375,0.47113067,0.44447422
292,113120210,levin,113,MI,H,0.32585498595924695,0.31826270114275035,0.31037239509661785,0.31424034483011615,0.40327480668385846,0.4129754705344535,0.3581876932116739,0.2550859616863118,0.29355141494042947,0.470855,0.47823513
293,113120220,lewis,113,GA,H,0.26904367923381783,0.21630539804724191,0.2404694482071166,0.2174595760956037,0.3341888292534937,0.318379642352835,0.14827707393121936,0.008049651146375708,0.20042442321784448,0.5522421,0.5234166
294,113120230,lipinski,113,IL,H,0.48927284266213034,0.4900240263056779,0.5030844521650968,0.5545743546778883,0.4189453568762751,0.3938483774260416,0.3960253128418832,0.21947846905930415,0.522562165138432,0.42935473,0.40472466
295,113120240,lobiondo,113,NJ,H,0.4794619567889726,0.5103561922951407,0.4446402987840365,0.49012507676113176,0.42993416356059017,0.3993291329076173,0.3058248144938745,0.2569757603643837,0.5737423087751681,0.3359385,0.27044463
296,113120250,loebsack,113,IA,H,0.35137992175111954,0.364952136376764,0.3954966159745108,0.37882247257571455,0.3403701446101354,0.33894659624923373,0.1764008792420277,0.0003966428017622379,0.3613615324065375,0.4899194,0.52735305
297,113120260,lofgren,113,CA,H,0.4227510428663896,0.4298159424562204,0.41629874568208475,0.42610051369008406,0.4280117652766273,0.43668471669704945,0.4592685725846604,0.40737525776559885,0.225600551748285,0.41557074,0.41972116
298,113120270,long,113,MO,H,0.6392619702667508,0.5755337816836963,0.6330146170820701,0.7287133084146658,0.4447173818686844,0.42664173596006466,0.447955154076953,0.3133102950827784,0.8726386468166845,0.4260998,0.41270483
299,113120280,lowey,113,NY,H,0.3502841298138039,0.3320425127465991,0.3378246108747533,0.36732687801460717,0.3838077120120026,0.3783258240970054,0.28100440354706097,0.13027379607455847,0.30567661725086404,0.41411227,0.4422691
300,113120290,lucas,113,OK,H,0.5821061312014352,0.5965006577130978,0.5757719379893632,0.556847778889513,0.48252499917402586,0.49106869194089353,0.6579051682316434,0.7261284011723224,0.6832731142163095,0.52090526,0.54723716
301,113120300,luetkemeyer,113,MO,H,0.5916756668627988,0.5852235153685931,0.6044807871760759,0.5626900317726158,0.46282732501013196,0.4501353285848015,0.5600252875938012,0.5958739591862995,0.793739793516098,0.55829096,0.520728
302,113120310,lujan,113,NM,H,0.4145150269734967,0.4488340205358323,0.407099005431457,0.41945100897094056,0.4113056401450923,0.42900293119264643,0.3687038480720838,0.31999808609513425,0.3759785266419275,0.4117689,0.4329201
303,113120320,lummis,113,WY,H,0.570365311623993,0.5568784612799803,0.55865445733115,0.5443391089843429,0.4900353857230176,0.484995669482726,0.6215097804636458,0.8097966061296572,0.8293038375397125,0.45983386,0.48460564
304,113120330,lynch,113,MA,H,0.43659843406221954,0.3920365113397706,0.39949359985624316,0.395375499247983,0.3981995887025479,0.3909547412022345,0.33188458807647053,0.15374857608490167,0.329310670305263,0.5151958,0.51604235
305,113120340,maloney,113,NY,H,0.32063400476733106,0.2934613623654947,0.34700372189409395,0.33527334421059063,0.34500760243669554,0.34793673104026207,0.13573123513349808,0.012372182394107166,0.30685945368970524,0.44454962,0.4580537
306,113120350,marchant,113,TX,H,0.568887963861194,0.6043353124489145,0.5780529761332652,0.6098519415907625,0.4755621506438021,0.46860723107794494,0.550370213983328,0.6486933483898999,0.8694784828567885,0.42858747,0.4405093
307,113120360,marino,113,PA,H,0.554641247382066,0.5360064642916418,0.5552531494383559,0.5506358746883149,0.4678205867642769,0.4681623051629001,0.603226237551705,0.7151726802910118,0.7066107550204219,0.4388827,0.4560192
308,113120370,markey,113,MA,H,0.24334649495229402,0.17396404449586234,0.1836527454962908,0.10449683297420752,0.33078431959394144,0.3444718373999348,0.15412845066192485,0.0010951860872905439,,0.40376487,0.40328532
309,113120371,markey,113,MA,S,0.35668637213585247,0.3542659534170083,0.394041085010846,0.40636919833170076,0.3659796758820338,0.36323718439016073,0.26573526138886105,0.19975558530833099,0.07333307388763355,0.37017918,0.40590155
310,113120380,matsui,113,CA,H,0.29483096025606575,0.2850234634314508,0.33935515235582886,0.36588366492242136,0.3244568226984387,0.34600812092296324,0.084642871223145,0.0020791495655442644,0.30214299526571753,0.4279378,0.46872395
311,113120391,mccain,113,AZ,S,0.5024386333750895,0.5020791560991817,0.5000193308245691,0.5010696742327332,0.4653347780976916,0.4685276967006121,0.5721633101635394,0.5961311235608755,0.6549089004019719,0.42225915,0.4343963
312,113120400,mccarthy,113,CA,H,0.6005089580711197,0.6314898543082428,0.5572852521489237,0.5647574778122614,0.4970120106277143,0.5167559243029051,0.6948045246912979,0.7872157785693216,0.5352183697341195,0.42197713,0.4496802
313,113120410,mccaul,113,TX,H,0.4899089774959219,0.5306672377248476,0.4636094747174856,0.47855888691419257,0.42149335934800075,0.4162983033774923,0.40119864131223715,0.3621608561710559,0.7681609893347565,0.49410856,0.49478084
314,113120420,mcclintock,113,CA,H,0.5478216255869283,0.5369932023364679,0.5763802864337949,0.5316956450343084,0.47938717513644485,0.4830976044436169,0.6439140296139664,0.700606840517703,0.796725592064795,0.4747486,0.5039656
315,113120430,mccollum,113,MN,H,0.3244321764084553,0.32069246660559003,0.31845963896759966,0.30778228573950084,0.3530393966696305,0.35773936781687604,0.14648348161467062,0.023087130445344505,0.1607418128602075,0.4702593,0.46026444
316,113120440,mcdermott,113,WA,H,0.4076235599618552,0.4325301991720063,0.403110984845122,0.40393910374120967,0.4128451326253148,0.41537768216597004,0.3930764284191265,0.309449890645764,0.196298015579639,0.46959385,0.49660283
317,113120450,mcgovern,113,MA,H,0.3597959740362667,0.34870231077133,0.36387747125533454,0.3684381510486362,0.412044328181538,0.42430371239130565,0.43626405219063397,0.38216822462411376,0.1066255205001887,0.4159089,0.42495912
318,113120460,mchenry,113,NC,H,0.5550219088167255,0.5483395796772172,0.5503835462871199,0.45146731296471987,0.45815673659768674,0.46743816962767065,0.5807983759745987,0.5999343597712895,0.7119133636497565,0.49224442,0.46660832
319,113120470,mckinley,113,WV,H,0.48267831429378416,0.4819819392159199,0.49159139350522063,0.48110054997467394,0.412392030635974,0.4152903761844338,0.33095708897213044,0.17726954939755787,0.748270531120106,0.4481709,0.45116386
320,113120480,mcmorris rodgers,113,WA,H,0.5862847998629042,0.6271535835048783,0.605187680807348,0.5677993357603139,0.5239764698688557,0.5175696693232559,0.46472359690234005,0.47737314613533777,0.6517514571763054,0.40170172,0.5540124
321,113120490,mcnerney,113,CA,H,0.3740627883087578,0.35905892292408453,0.3585526937555134,0.35128406257785905,0.35529723643180217,0.34848164624344735,0.15374445845324775,0.005967250796624131,0.345601225652709,0.41992584,0.41834396
322,113120500,meehan,113,PA,H,0.4935874533246297,0.5010129210148462,0.5346652068445767,0.4858399550139024,0.4326273285196377,0.4228347503908217,0.4086125627036376,0.38508239378700365,0.6367669347192235,0.50377965,0.52402914
323,113120510,meeks,113,NY,H,0.40527481179147007,0.4399255987448271,0.4135268700935885,0.4123048558274755,0.3798370064093137,0.3938508896477984,0.20346570944587505,0.049208835509944246,0.298448678604256,0.3778748,0.36280328
324,113120520,mica,113,FL,H,0.5492956912678785,0.5501254020426041,0.5777233478781609,0.5233637777836535,0.45638961205500406,0.45155841786583634,0.5251416747252569,0.5531630237839138,0.6667024271049384,0.42504415,0.43251732
325,113120531,mikulski,113,MD,S,0.3929742289711533,0.3725440137198467,0.39620894034366333,0.408757732779595,0.41695143675095514,0.420536443435506,0.4318063593781247,0.43431814932538404,0.150731948766444,0.44093317,0.4327769
326,113120540,miller,113,MI,H,0.5569224973599732,0.5588282376519589,0.6002195144329614,0.5344763447041376,0.4627446772481762,0.45462131247200066,0.5679447493705609,0.5589883063838811,0.7118685949738806,0.45398644,0.41969693
327,113120550,miller,113,FL,H,0.4904584113830468,0.48492981772129756,0.5138462765177376,0.5098999121475062,0.4311409389085222,0.42801669289552197,0.44329931962334884,0.475343471928362,0.7954994896187665,0.4250866,0.43352723
328,113120560,moore,113,WI,H,0.37517338779189546,0.3592793447002139,0.39253363211800013,0.3827942895210964,0.38805782392055527,0.39877464517341366,0.31487772538730996,0.23243791858208704,0.1378265037557905,0.4430771,0.45938683
329,113120571,moran,113,KS,S,0.5501004677197021,0.5212625537826439,0.5888020435734445,0.5750768430884051,0.482852146842272,0.47905316494969963,0.6927142957091752,0.846276168650023,0.7241551095904625,0.40134016,0.44223168
330,113120580,mulvaney,113,SC,H,0.5405196777650606,0.5882849621955974,0.5495783146770609,0.6016210016288714,0.47275541194574555,0.4792026665958502,0.6903488900494877,0.8141343275788531,0.8834692188925245,0.55192333,0.5795765
331,113120591,murkowski,113,AK,S,0.5553919974186708,0.5969146261021261,0.6354630401966219,0.6725773585613394,0.45596129421611165,0.4477506121307261,0.5415204041300467,0.5255616972483188,0.48287721689262053,0.40493587,0.34805515
332,113120601,murphy,113,CT,S,0.3802110024402889,0.37441724552826755,0.35169542825950706,0.3877024731016468,0.39068113982125857,0.3945057863070133,0.2884661955014718,0.09457532125448348,0.1180018420795,0.4704988,0.45882922
333,113120610,murphy,113,PA,H,0.40472574274398093,0.39429850687972334,0.41537232367472143,0.4639619695239375,0.38697090942869145,0.41164185455749347,0.26312920855417754,0.045372582782449856,0.693837411099029,0.44653937,0.42972666
334,113120621,murray,113,WA,S,0.4074316285341453,0.40040365833073915,0.42253708397096884,0.44203538354566363,0.4279892901421786,0.44499176226160864,0.4839891838395282,0.524226567500014,0.08683512407568965,0.4647431,0.46651244
335,113120630,nadler,113,NY,H,0.4409884381326596,0.46693216278165717,0.41800006439861503,0.42649971197703945,0.4398321262165321,0.4457339952913767,0.5837213425870612,0.6232027286739584,0.18451381501493602,0.48021212,0.49102682
336,113120640,napolitano,113,CA,H,0.4755836699154235,0.4560168425180091,0.47559315417403464,0.47874229012451885,0.44310761411156974,0.44006218632007105,0.49801405285836065,0.4833833893003381,0.194814456068385,0.441666,0.43824807
337,113120650,neal,113,MA,H,0.38617263099458937,0.36575707289224024,0.4283377532466212,0.3942936230300701,0.3870557784632126,0.4296660608856245,0.4079304380160537,0.4725180162672598,0.400388848472078,0.39360765,0.45193577
338,113120660,neugebauer,113,TX,H,0.6310243821928553,0.6752602753937096,0.6768055410503925,0.6780951872875594,0.48476884261576086,0.47246270008342617,0.6754313364585691,0.7664053020999451,0.8123111060230801,0.41547903,0.4757892
339,113120670,noem,113,SD,H,0.5759026447240724,0.5653841710825673,0.6267655962263757,0.6805247057954564,0.44261535164949234,0.4421484946474262,0.42893964639520216,0.3365816061536538,0.738977159605578,0.45175081,0.46604484
340,113120680,norton,113,DC,H,0.4048985722681748,0.3861554167866247,0.40901162569574506,0.4116214587383984,0.4198324604287383,0.42321614591247225,0.4075462538151856,0.2864800866581261,0.03918891285113255,0.42984155,0.4513399
341,113120690,nugent,113,FL,H,0.525894697077715,0.5140312663149103,0.538416119804621,0.505405850418355,0.47453607642888335,0.47949669146838725,0.6710033428625579,0.7573166647961581,0.7715731726643625,0.45733562,0.48973367
342,113120700,nunes,113,CA,H,0.4747739762905434,0.46294705188635993,0.5112752742439352,0.5225906335252989,0.4357061035680487,0.43652368302790845,0.46247710716317864,0.4370592885265998,0.653286544351986,0.44038194,0.4180119
343,113120710,olson,113,TX,H,0.6311919842775565,0.6114335859522165,0.6658187892617191,0.8020601528133794,0.49470405486092195,0.48462470283948633,0.6796520183478394,0.9358827907591221,0.850627454495993,0.47554514,0.5356297
344,113120720,palazzo,113,MS,H,0.5631366249744157,0.6187661962206845,0.6440561468512744,0.7118982302279236,0.43608416380138526,0.4329061986397812,0.41297024008744976,0.32995635914490395,0.7802399883335235,0.49175975,0.44984943
345,113120730,pallone,113,NJ,H,0.3611201055976466,0.37246463671378394,0.3507128680658945,0.34881999502988426,0.3693238720311632,0.3846876279888295,0.22966428073212594,0.03680614865461205,0.341379842769299,0.46147013,0.42388493
346,113120740,pascrell,113,NJ,H,0.37152088988755194,0.35804764631780006,0.3699830034947505,0.347247614519585,0.39514664469149746,0.3956413647542752,0.2845781609714973,0.13871570266748626,0.3717413635137955,0.46468318,0.46628904
347,113120751,paul,113,KY,S,0.5663149534231482,0.5517233566250885,0.555607580015141,0.5937893937970022,0.495841685647601,0.50472196353598,0.7439678109397704,0.9169263146259498,0.7704424709743015,0.42629063,0.42725793
348,113120760,paulsen,113,MN,H,0.5483159018626573,0.5455207518806527,0.5862117541633656,0.5745060908969226,0.42029974749579374,0.42660231102265866,0.38938816923776604,0.29138202174247896,0.6984986989145465,0.44043246,0.4325003
349,113120770,pearce,113,NM,H,0.5242948084122485,0.4999069151477939,0.5600564369978925,0.5112762162350812,0.45750737527166024,0.4527141472477022,0.5303296954244053,0.5442123868481468,0.8718846902525006,0.38485873,0.38285422
350,113120780,pelosi,113,CA,H,0.33120828794456253,0.31855651754346265,0.38632025678597814,0.39075300717478006,0.35867734987010375,0.3662962747660856,0.21596692938816914,0.07711888627368466,0.4082547754621445,0.519207,0.51855147
351,113120790,perlmutter,113,CO,H,0.40435157500204655,0.4064270557124989,0.4072160033742744,0.39664603742881,0.4045492509446558,0.4344166752707683,0.4244957592374977,0.314863529872445,0.40046535651939397,0.5288974,0.50746083
352,113120800,peters,113,MI,H,0.4015925743783222,0.3904593174748704,0.38335605536466805,0.3830181994121957,0.40968277840549766,0.40227285830327064,0.3243459090740994,0.16602540049764333,0.374845901070891,0.4599666,0.58086693
353,113120810,peterson,113,MN,H,0.5556751896753364,0.5947327392706264,0.568335763382302,0.5761752540379347,0.48676476369083566,0.4953272888638364,0.6924855695235987,0.860023105320224,0.5510189188823735,0.55136657,0.5148655
354,113120820,pierluisi,113,PR,H,0.29955442203225374,0.27588368959119647,0.20735151430760707,0.12677123937662702,0.35394280809817186,0.3637410470698432,0.16059463031996926,0.0034917369406055375,0.3603617670052225,0.58068484,0.5609657
355,113120830,pingree,113,ME,H,0.3098504618855096,0.26938018318030976,0.2555113676119046,0.23596600958580832,0.36146400530615286,0.3413117968041217,0.1968145123979752,0.0026696238431823715,0.240303139977839,0.29036602,0.30595127
356,113120840,pitts,113,PA,H,0.5090129791117401,0.48327742514108635,0.5271810073033858,0.47380878011368244,0.43523190871179035,0.4478458336338996,0.4298596709123533,0.49689839728467905,0.734215073429269,0.42822576,0.437153
357,113120850,poe,113,TX,H,0.5743273429109225,0.5865680168141393,0.5796079534202929,0.6078106481779069,0.47727616740789225,0.4695677647217798,0.5924950953073035,0.7617502096266716,0.7959795084083161,0.48240748,0.49090523
358,113120860,polis,113,CO,H,0.49056891987221407,0.4839392349644553,0.4897626121886385,0.49324834819072577,0.4542381798942271,0.4605956846743744,0.5571226228107785,0.6259053822866112,0.2455597198872515,0.4447707,0.43794268
359,113120870,pompeo,113,KS,H,0.5107051936275907,0.5171087084751738,0.5214524855623256,0.49812564138988685,0.4453165844535776,0.4421704694048786,0.5181430668629726,0.49608877992902356,0.8000714367202255,0.4906242,0.47291937
360,113120881,portman,113,OH,S,0.5032856280930321,0.5020785822348972,0.5075100937431141,0.5002406444999746,0.42366892861707117,0.42422906799684046,0.4061026988232586,0.40286885465942035,0.6903280846162635,0.43107545,0.44082204
361,113120890,posey,113,FL,H,0.5645262241447295,0.5756046992468491,0.586089313851791,0.6187029560385295,0.4639748885880296,0.47325115375232374,0.6154867054158142,0.6922928475292053,0.7971029094407189,0.40109408,0.3813494
362,113120900,price,113,NC,H,0.402196075329834,0.37525912537907885,0.3942632511784001,0.4044908023687095,0.4158875200109898,0.4093750881092035,0.3671895174134387,0.18828225617876673,0.2659894028635385,0.45652154,0.48718768
363,113120910,price,113,GA,H,0.6380450794777677,0.6477085676926193,0.6710588201896652,0.6307572872756327,0.5135488215337257,0.4958244681254311,0.8033375701510626,0.8991839025335865,0.750734678034795,0.45547593,0.48801255
364,113120920,quigley,113,IL,H,0.2959540130122817,0.3077385494695989,0.3091265727532862,0.3400658558586594,0.3340831151050123,0.34540057716409406,0.15889638965036043,0.00789166403753569,0.31917500432409995,0.42640278,0.4652782
365,113120930,rangel,113,NY,H,0.43170592924695805,0.4569794665562562,0.44220863803528276,0.4751436041203196,0.44440531179372506,0.46268317861791697,0.5088929656637954,0.6497579296812144,0.09012360597806851,0.44549376,0.4681943
366,113120940,reed,113,NY,H,0.5496715507877106,0.5600224003287755,0.5788858135269449,0.5389062892009472,0.45149497995385485,0.4625093761867123,0.49753993658525136,0.5562506890559026,0.684522438167406,0.43208426,0.4523448
367,113120950,reichert,113,WA,H,0.5079618563159058,0.5260850384913125,0.5468719716287085,0.5226897283450623,0.44642176491239494,0.4536855532303756,0.4562432747715204,0.5161733184975578,0.6285193544210546,0.38181853,0.34270853
368,113120961,reid,113,NV,S,0.33788281587636126,0.31019328056330187,0.3523504025903975,0.3396416114607792,0.4415046550217737,0.4416594772162503,0.5241193240956287,0.5396573676553427,0.309487122582341,0.45056105,0.45237067
369,113120970,renacci,113,OH,H,0.5996024257594661,0.6413746816791983,0.6379082517858713,0.6230619314576467,0.46153806272617526,0.45007644165118743,0.5444726252582754,0.5435216503490145,0.7165514374440185,0.4109272,0.43830127
370,113120980,ribble,113,WI,H,0.5652590240936197,0.5735129528912023,0.5479789682563148,0.5725478500109995,0.4581631282541514,0.4682288759398375,0.5759926237234462,0.6719666493755332,0.798180783077861,0.4164363,0.42243817
371,113120990,richmond,113,LA,H,0.4990288983982096,0.47299422490905796,0.5407413651961893,0.5756695889586159,0.4219484872491766,0.4333247248233896,0.4638791295493309,0.5309305911109599,0.3800757047728565,0.48051646,0.47477192
372,113121000,rigell,113,VA,H,0.520055988149691,0.5046496130921811,0.4979286634219303,0.46336313086862724,0.4554317581379972,0.4612039759029373,0.599235066296506,0.6433157921210777,0.615674763479251,0.49286035,0.45288223
373,113121010,roby,113,AL,H,0.6948552565033397,0.7409264818456929,0.7654691371521065,0.8743511054672116,0.5174900645268551,0.5202340849806941,0.7342439392833527,0.8893839836567687,0.716001414787134,0.47551107,0.494962
374,113121020,roe,113,TN,H,0.6234233211261586,0.6452306959291202,0.6817631177135671,0.7431547618821172,0.47738710914973426,0.48053904955979915,0.5474124908419162,0.594411528199237,0.9002440425431746,0.41038826,0.40031403
375,113121030,rogers,113,KY,H,0.5534016855375862,0.5677043290178792,0.5639067907571471,0.5392270302176082,0.46486084992695337,0.4633835116498273,0.5609650816257408,0.6060713234686194,0.6290502703473275,0.44129708,0.42491597
376,113121040,rogers,113,AL,H,0.5589370262170842,0.5673276934789818,0.5734228857971438,0.5871080901438536,0.4787964497559206,0.4864674351308179,0.606166452520235,0.6593199290242524,0.7011379675260525,0.48493335,0.47775778
377,113121050,rohrabacher,113,CA,H,0.536629423774218,0.529286312301451,0.5464227963594107,0.4723766691249682,0.4670878907670665,0.4567328996717261,0.5968617027860463,0.6772653877739058,0.623875863408744,0.44340643,0.44157025
378,113121060,rokita,113,IN,H,0.6224999825462751,0.6140729207178635,0.647332065811317,0.6438921537115119,0.46848278316261543,0.4442524482100164,0.47150994283960074,0.443546440088995,0.8904665642050336,0.41574752,0.42153844
379,113121070,rooney,113,FL,H,0.48645314528905054,0.4787188302640217,0.5344287703425309,0.5619681641244344,0.3882067872240672,0.41919399734542223,0.27228219766429684,0.06476515482729286,0.6664719961214425,0.404867,0.4000357
380,113121080,ros-lehtinen,113,FL,H,0.49008897283176034,0.47741234945579064,0.49866843986725967,0.5266254562538154,0.3996907356523771,0.40683631816204624,0.31770454271660503,0.12848474841980817,0.529748023439486,0.40779108,0.40778407
381,113121090,roskam,113,IL,H,0.5428269380159331,0.5322595345041892,0.5689440619569326,0.5488630973698234,0.4693367661499265,0.47312121301513554,0.6116160449759559,0.6807754438996042,0.7163502660387545,0.49170616,0.5329757
382,113121100,ross,113,FL,H,0.6266495578389689,0.6501524070627228,0.664799786302898,0.7427764979824252,0.46667256366698473,0.48477604342063385,0.5387590935061712,0.6796618756052221,0.7931135632280835,0.4719445,0.47841212
383,113121110,roybal-allard,113,CA,H,0.20065855193958637,0.13521323480305875,0.17535949475173437,0.08138169535317133,0.26044105690717234,0.22945301033398066,0.06248405711877986,2.784107626364614e-05,0.233479883921424,0.42834073,0.4560591
384,113121120,royce,113,CA,H,0.48590297432682256,0.5137207341058578,0.49001772068719945,0.48355787893628077,0.42512880739253434,0.43080852003197956,0.38477402816835066,0.35351385444459926,0.6063377222103925,0.45653665,0.46750322
385,113121131,rubio,113,FL,S,0.6522502674610412,0.6849410073334024,0.6924094175325608,0.7634751716016807,0.5322501089356113,0.5392488889840057,0.7218436933606622,0.8763892153286263,0.8055730499999114,0.43826017,0.46348158
386,113121140,ruppersberger,113,MD,H,0.45183324500937755,0.467006784048556,0.46731786530509406,0.4412404522002892,0.4263943000992462,0.4250218353663527,0.3786212010476418,0.37765052446409897,0.43527137202550703,0.4100095,0.36719334
387,113121150,rush,113,IL,H,0.3929988717968234,0.2867791004856546,0.4030403723454047,0.36634432296467745,0.4112507541747785,0.38123644750682906,0.3676426602803675,0.23255778211162847,0.244354546975211,0.436197,0.43802664
388,113121160,ryan,113,WI,H,0.624419877038032,0.6188512492139588,0.6186811698586437,0.6342452707355198,0.5126453288175553,0.5145164997075806,0.7714194229526641,0.9307156807537171,0.6125507692434304,0.5012163,0.5173059
389,113121170,ryan,113,OH,H,0.40152273589330284,0.39389660568345,0.4003165989120809,0.3867303389285316,0.39223829087113726,0.3866898274572792,0.34055775856617093,0.17637960051427945,0.329552058243631,0.46643454,0.48550716
390,113121180,sablan,113,MP,H,0.4456132220447631,0.43080483977902545,0.5310020753679079,0.4959279227612832,0.4109123325987023,0.4105124228356109,0.417157003578503,0.3073659436365158,0.3438648763275005,0.49679568,0.53094757
391,113121190,sanchez,113,CA,H,0.4436255972856844,0.42314425674816314,0.47768327993387516,0.45419634348644167,0.3937754368298884,0.4012160632117314,0.23467678590817642,0.08824798915089409,0.347384018413994,0.41910058,0.42429185
392,113121200,sarbanes,113,MD,H,0.4565650449880297,0.4368406721407157,0.45475716097651003,0.5031030642880618,0.4023424895798788,0.4385861946641719,0.42201515663476624,0.40102221593545034,0.33279970266296155,0.43744013,0.36111557
393,113121210,scalise,113,LA,H,0.6655955902609442,0.6776239761546117,0.7187089606353007,0.7476957507212707,0.505786762429903,0.4986088066631961,0.7861458573508012,0.9644183154266637,0.7751851388698541,0.5258987,0.48121682
394,113121220,schakowsky,113,IL,H,0.2511598247665264,0.2276900848554003,0.25183884836095327,0.20923447394203037,0.3277680797898631,0.33361864587771134,0.12968549367796647,0.005392303491849545,0.10607920159978901,0.46707872,0.47301325
